,journal,title,year,doi,novel_taxon,geography,age1,age2,genus_x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,genus_y,Plantae,Animalia,Bilateria,Deuterostomia,Protostomia,Brachiopoda,Echinodermata,Gastropoda,Mollusca,Arthropoda,Insecta,Ostracoda,Trilobita,Chordata,Vertebrata,Actinopterygii,Chondrichthyes,Tetrapodomorpha,Tetrapoda,Amniota,Diapsida,Synapsida,Therapsida,Sauropsida,Squamata,Archosauromorpha,Testudinata,Pseudosuchia,Pterosauria,Dinosauromorpha,Dinosauria,Ornithischia,Saurischia,Theropoda,Mammaliaformes,Marsupialiformes,Placentalia,Primates,Carnivora,Rodentia,Artiodactyla,Perissodactyla,Theria,Avialae,Aves,classification,publication_year_bin
193,JVP,A latest Paleocene mammal fauna from the Great Divide Basin in southern Wyoming and a revised biozonation of the Clarkforkian land mammal age,2024,10.1080/02724634.2024.2424139,Phenacolemur cavatus,United States of America,Cenozoic,Paleocene,Phenacolemur,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Paromomyidae,Phenacolemurinae,Phenacolemurini,Phenacolemur,,,,,,,,,,,,,,,,,Phenacolemur,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,"Mammals, placental (primates)",2020-2026
194,JVP,"Romaleodelphis pollerspoecki, gen. et sp. nov., an archaic dolphin from the Central Paratethys (Early Miocene, Austria)",2024,10.1080/02724634.2024.2401503,Romaleodelphis pollerspoecki,Austria,Cenozoic,Miocene,Romaleodelphis,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Laurasiatheria,Scrotifera,Euungulata,Artiodactylamorpha,Artiodactyla,Whippomorpha,Cetacea,Pelagiceti,Neoceti,Odontoceti,Romaleodelphis,,,,,,,,,,,,,Romaleodelphis,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,"Mammals, placental (artiodactyls)",2020-2026
195,JVP,"Hyracoidea from the Oligocene of Topernawi, Turkana Basin, Kenya",2024,10.1080/02724634.2024.2409326,Nengohyrax josephi,Kenya,Cenozoic,Oligocene,Nengohyrax,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Afrotheria,Paenungulatomorpha,Paenungulata,Hyracoidea,Geniohyidae,Nengohyrax,,,,,,,,,,,,,,,,,,,Nengohyrax,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,"Mammals, placental (other)",2020-2026
196,JVP,"Hyracoidea from the Oligocene of Topernawi, Turkana Basin, Kenya",2024,10.1080/02724634.2024.2409326,Abdahyrax philipi,Kenya,Cenozoic,Oligocene,Abdahyrax,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Afrotheria,Paenungulatomorpha,Paenungulata,Hyracoidea,Geniohyidae,Abdahyrax,,,,,,,,,,,,,,,,,,,Abdahyrax,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,"Mammals, placental (other)",2020-2026
197,JVP,"Hyracoidea from the Oligocene of Topernawi, Turkana Basin, Kenya",2024,10.1080/02724634.2024.2409326,Geniohyus ewoii,Kenya,Cenozoic,Oligocene,Geniohyus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Afrotheria,Paenungulatomorpha,Paenungulata,Hyracoidea,Pliohyracidae,Geniohyinae,Geniohyus,,,,,,,,,,,,,,,,,,Geniohyus,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,"Mammals, placental (other)",2020-2026
198,JVP,"Hyracoidea from the Oligocene of Topernawi, Turkana Basin, Kenya",2024,10.1080/02724634.2024.2409326,Thyrohyrax lokutani,Kenya,Cenozoic,Oligocene,Thyrohyrax,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Afrotheria,Paenungulatomorpha,Paenungulata,Hyracoidea,Pliohyracidae,Saghatheriinae,Thyrohyrax,,,,,,,,,,,,,,,,,,Thyrohyrax,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,"Mammals, placental (other)",2020-2026
199,JVP,"Hyracoidea from the Oligocene of Topernawi, Turkana Basin, Kenya",2024,10.1080/02724634.2024.2409326,Thyrohyrax ekaii,Kenya,Cenozoic,Oligocene,Thyrohyrax,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Afrotheria,Paenungulatomorpha,Paenungulata,Hyracoidea,Pliohyracidae,Saghatheriinae,Thyrohyrax,,,,,,,,,,,,,,,,,,Thyrohyrax,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,"Mammals, placental (other)",2020-2026
200,JVP,A new Late Miocene stem Octodontoid (Rodentia: Caviomorpha: Octochinchilloi) from the Solimões Formation (Brazil): paleobiogeographic implications,2024,10.1080/02724634.2024.2382822,Acarechimys hunikuini,Brazil,Cenozoic,Miocene,Acarechimys,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Gliriformes,Glires,Simplicidentata,Rodentia,Ctenohystrica,Hystricognathi,Caviomorpha,Octodontoidea,Acarechimys,,,,,,,,,,,,,,Acarechimys,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,"Mammals, placental (rodents)",2020-2026
201,JVP,"Three new thylacinids (Marsupialia, Thylacinidae) from late Oligocene deposits of the Riversleigh World Heritage Area, northwestern Queensland",2024,10.1080/02724634.2024.2384595,Badjcinus timfaulkneri,Australia,Cenozoic,Oligocene,Badjcinus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Metatheria,Marsupialiformes,Marsupialia,Australidelphia,Eometatheria,Dasyuromorphia,Dasyuroidea,Thylacinidae,Badjcinus,,,,,,,,,,,,,,,,,,Badjcinus,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,"Mammals, marsupials",2020-2026
202,JVP,"Three new thylacinids (Marsupialia, Thylacinidae) from late Oligocene deposits of the Riversleigh World Heritage Area, northwestern Queensland",2024,10.1080/02724634.2024.2384595,Nimbacinus peterbridgei,Australia,Cenozoic,Oligocene,Nimbacinus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Metatheria,Marsupialiformes,Marsupialia,Australidelphia,Eometatheria,Dasyuromorphia,Dasyuroidea,Thylacinidae,Nimbacinus,,,,,,,,,,,,,,,,,,Nimbacinus,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,"Mammals, marsupials",2020-2026
203,JVP,"Three new thylacinids (Marsupialia, Thylacinidae) from late Oligocene deposits of the Riversleigh World Heritage Area, northwestern Queensland",2024,10.1080/02724634.2024.2384595,Ngamalacinus nigelmarveni,Australia,Cenozoic,Oligocene,Ngamalacinus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Metatheria,Marsupialiformes,Marsupialia,Australidelphia,Eometatheria,Dasyuromorphia,Dasyuroidea,Thylacinidae,Ngamalacinus,,,,,,,,,,,,,,,,,,Ngamalacinus,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,"Mammals, marsupials",2020-2026
204,JVP,New Early Cretaceous zalambdalestid stem placental mammal from Mongolia and evolution of Zalambdalestidae,2024,10.1080/02724634.2024.2384601,Prozalambdalestes cratodus,Mongolia,Mesozoic,Cretaceous,Prozalambdalestes,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Prozalambdalestes,,,,,,,,,,,,,,,,,,,,,,,,,Prozalambdalestes,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Mammals (misc. therian mammals),2020-2026
205,JVP,New pterosaur remains from the Late Cretaceous of Afro-Arabia provide insight into flight capacity of large pterosaurs,2024,10.1080/02724634.2024.2385068,Arambourgiania philadelphiae,Jordan,Mesozoic,Cretaceous,Arambourgiania,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Pterosauromorpha,Pterosauria,Pterodactyloidea,Azhdarchoidea,Azhdarchidae,Arambourgiania,,,,,,,,,,,,,,,,,,,Arambourgiania,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Pterosaurs,2020-2026
206,JVP,New pterosaur remains from the Late Cretaceous of Afro-Arabia provide insight into flight capacity of large pterosaurs,2024,10.1080/02724634.2024.2385068,Inabtanin alarabia,Jordan,Mesozoic,Cretaceous,Inabtanin,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Pterosauromorpha,Pterosauria,Pterodactyloidea,Azhdarchoidea,Inabtanin,,,,,,,,,,,,,,,,,,,,Inabtanin,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Pterosaurs,2020-2026
207,JVP,"Vertebrate paleontology of the Cloverly Formation (Lower Cretaceous), IV: the oldest edentulous frog (Salientia) from Laurasia",2024,10.1080/02724634.2024.2399102,Ostrombatrachos nodos,United States of America,Mesozoic,Cretaceous,Ostrombatrachos,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Amphibia,Temnospondyli,Lissamphibia,Batrachia,Salientia,Ostrombatrachos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ostrombatrachos,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Amphibians and friends,2020-2026
208,JVP,"Crocodylian diversity during the early Eocene climatic optimum in the Golden Valley Formation of North Dakota, U.S.A.",2024,10.1080/02724634.2024.2403579,Ahdeskatanka russlanddeutsche,United States of America,Cenozoic,Eocene,Ahdeskatanka,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Pseudosuchia,Suchia,Paracrocodylomorpha,Loricata,Crocodylomorpha,Solidocrania,Crocodyliformes,Mesoeucrocodylia,Neosuchia,Eusuchia,Crocodylia,Alligatoroidea,Globidonta,Alligatoridae,Alligatorinae,Ahdeskatanka,,,,,,,,,,,Ahdeskatanka,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Pseudosuchians,2020-2026
209,JVP,Revealing the diversity of Paleogene cingulates from Brazil: a new species of Parutaetus (Euphractinae) in the Guabirotuba Formation (middle–late Eocene),2024,10.1080/02724634.2024.2403581,Parutaetus oliveirai,Brazil,Cenozoic,Eocene,Parutaetus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Americatheria,Xenarthra,Cingulata,Dasypodoidea,Dasypodidae,Euphractinae,Euphractini,Parutaetus,,,,,,,,,,,,,,,,,Parutaetus,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,"Mammals, placental (other)",2020-2026
210,JVP,A new lizard-like reptile with unusual mandibular neurovasculature from the Upper Triassic of Virginia,2024,10.1080/02724634.2024.2353636,Idiosaura virginiensis,United States of America,Mesozoic,Triassic,Idiosaura,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Eosuchia,Neodiapsida,Sauria,Lepidosauromorpha,Lepidosauriformes,Kuehneosauridae,Idiosaura,,,,,,,,,,,,,,,,,,,,,,,,,Idiosaura,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Non-archosauromorph diapsids,2020-2026
211,JVP,Osteology and phylogenetic relationships of a new archosauriform reptile from the Middle Triassic (Anisian) of Germany,2024,10.1080/02724634.2024.2357326,Marcianosuchus angustifrons,Germany,Mesozoic,Triassic,Marcianosuchus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Marcianosuchus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcianosuchus,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Early archosauromorphs,2020-2026
212,JVP,A new drepanosauromorph (Diapsida) from East–Central New Mexico and diversity of drepanosaur morphology and ecology at the Upper Triassic Homestead Site at Garita Creek (Triassic: mid-Norian),2024,10.1080/02724634.2024.2363202,Unguinychus onyx,United States of America,Mesozoic,Triassic,Unguinychus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Drepanosauromorpha,Drepanosauridae,Unguinychus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unguinychus,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Non-archosauromorph diapsids,2020-2026
