,journal,title,year,doi,novel_taxon,geography,age1,age2,genus_x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,genus_y,Animalia,Bilateria,Deuterostomia,Protostomia,Arthropoda,Chordata,Vertebrata,Actinopterygii,Chondrichthyes,Tetrapoda,Amniota,Diapsida,Synapsida,Therapsida,Sauropsida,Archosauromorpha,Pseudosuchia,Dinosauromorpha,Dinosauria,Ornithischia,Saurischia,Mammaliaformes,Marsupialiformes,Placentalia,Theria,Avialae,Aves,classification
301,JVP,"Re-assessment of the Late Jurassic eusauropod dinosaur Hudiesaurus sinojapanorum Dong, 1997, from the Turpan Basin, China, and the evolution of hyper-robust antebrachia in sauropods",2021,10.1080/02724634.2021.1994414,Rhomaleopakhus turpanensis,China,Mesozoic,Jurassic,Rhomaleopakhus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Sauropodomorpha,Massopoda,Sauropodiformes,Sauropoda,Gravisauria,Eusauropoda,Mamenchisauridae,Rhomaleopakhus,,,,,,,,,,,Rhomaleopakhus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dinosaurs (non-avian saurischians)
302,JVP,A new extinct species of Margarobyas (Strigiformes) and the evolutionary history of the endemic Cuban bare-legged owl (M. lawrencii),2021,10.1080/02724634.2021.1995869,Margarobyas abronensis,Cuba,Cenozoic,Pleistocene,Margarobyas,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Coelurosauria,Maniraptora,Paraves,Aves,Neornithes,Neognathae,Neoaves,Terrestrornithes,Dendrornithes,Raptores,Falconimorphae,Strigiformes,Strigidae,Margarobyas,Margarobyas,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Dinosaurs (birds)
303,JVP,"New species of Yuomys (Rodentia, Ctenodactyloidea) from the upper Eocene of eastern Ningxia, China",2021,10.1080/02724634.2021.1938099,Yuomys robustus,China,Cenozoic,Eocene,Yuomys,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Gliriformes,Glires,Simplicidentata,Rodentia,Ctenohystrica,Ctenodactyloidea,Yuomys,,,,,,,,,,,,,,Yuomys,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
304,JVP,"A new species of crested pterosaur (Pterodactyloidea, Anhangueridae) from the Lower Cretaceous (upper Albian) of Richmond, North West Queensland, Australia",2021,10.1080/02724634.2021.1946068,Thapunngaka shawi,Australia,Mesozoic,Cretaceous,Thapunngaka,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Pterosauromorpha,Pterosauria,Pterodactyloidea,Pteranodontia,Ornithocheiroidea,Anhangueridae,Tropeognathinae,Thapunngaka,,,,,,,,,,,,,,,Thapunngaka,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-archosaur archosauromorphs
305,JVP,"New early late Miocene species of Vishnuonyx (Carnivora, Lutrinae) from the hominid locality of Hammerschmiede, Bavaria, Germany",2021,10.1080/02724634.2021.1948858,Vishnuonyx neptuni,Germany,Cenozoic,Miocene,Vishnuonyx,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Laurasiatheria,Scrotifera,Ferae,Pancarnivora,Carnivoramorpha,Carnivoraformes,Carnivora,Caniformia,Canoidea,Arctoidea,Mustelida,Mustelidae,Lutrinae,Vishnuonyx,,,,,,,,Vishnuonyx,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
306,JVP,A giant Oligocene fossil penguin from the North Island of New Zealand,2021,10.1080/02724634.2021.1953047,Kairuku waewaeroa,New Zealand,Cenozoic,Oligocene,Kairuku,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Coelurosauria,Maniraptora,Paraves,Aves,Neornithes,Aequornithes,Feraequornithes,Procellariimorphae,Sphenisciformes,Kairuku,,,,,Kairuku,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Dinosaurs (birds)
307,JVP,"A new species of Eusthenodon (Sarcopterygii, Tristichopteridae) from the Upper Devonian (Famennian) of Pennsylvania, U.S.A., and a review of Eusthenodon taxonomy",2021,10.1080/02724634.2021.1976197,Eusthenodon bourdoni,United States of America,Paleozoic,Devonian,Eusthenodon,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Osteolepidida,Osteolepidiformes,Cyclolepidoidei,Tristichopteridae,Eusthenodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eusthenodon,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (misc. fish)
308,JVP,A new sebecid mesoeucrocodylian from the Paleocene of northwestern Argentina,2021,10.1080/02724634.2021.1979020,Sebecus ayrampu,Argentina,Cenozoic,Paleocene,Sebecus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Pseudosuchia,Suchia,Paracrocodylomorpha,Loricata,Crocodylomorpha,Solidocrania,Crocodyliformes,Mesoeucrocodylia,Notosuchia,Ziphosuchia,Sebecosuchia,Sebecoidea,Sebecidae,Sebecus,,,,,,,,,,,Sebecus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Crocodiles and friends
309,JVP,"A new species of claroteid catfish (Siluriformes: Claroteidae) from the Eocene of Egypt, (Africa) indicates continental differences in tempo of catfish evolution",2021,10.1080/02724634.2021.1979021,Clarotes eocenicus,Egypt,Cenozoic,Eocene,Clarotes,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,Teleosteomorpha,Teleostei,Clupeocephala,Otomorpha,Ostariophysi,Otophysa,Siluriformes,Siluroidei,Claroteidae,Clarotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clarotes,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (actinopterygians)
310,JVP,"A new baenid turtle, Palatobaena knellerorum sp. nov., from the lower Paleocene (Danian) Denver Formation of south-central Colorado, U.S.A.",2021,10.1080/02724634.2021.1925558,Palatobaena knellerorum,United States of America,Cenozoic,Paleocene,Palatobaena,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Testudinata,Paracryptodira,Baenidae,Baenodda,Palatobaeninae,Palatobaena,,,,,,,,,,,,,,,,,,,,,,,,,,,Palatobaena,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-diapsid sauropsids
311,JVP,Scarce ctenacanthiform sharks from the Mississippian of Austria with an analysis of Carboniferous elasmobranch diversity in response to climatic and environmental changes,2021,10.1080/02724634.2021.1925902,Cladodus gailensis,Austria,Paleozoic,Carboniferous,Cladodus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Ctenacanthimorpha,Ctenacanthiformes,Ctenacanthidae,Cladodus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cladodus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (chondrichthyans)
312,JVP,"A new Triodus shark species (Xenacanthidae, Xenacanthiformes) from the lowermost Permian of France and its paleobiogeographic implications",2021,10.1080/02724634.2021.1926470,Triodus aeduorum,France,Paleozoic,Permian,Triodus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Xenacanthimorpha,Xenacanthiformes,Xenacanthidae,Triodus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Triodus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (chondrichthyans)
313,JVP,"New late Oligocene caviomorph rodents from Mendoza Province, central-western Argentina",2021,10.1080/02724634.2021.1929264,Asteromys puelche,Argentina,Cenozoic,Oligocene,Asteromys,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Gliriformes,Glires,Simplicidentata,Rodentia,Ctenohystrica,Hystricognathi,Caviomorpha,Cavioidea,Asteromys,,,,,,,,,,,,Asteromys,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
314,JVP,A new large gomphodont from the Triassic of South Africa and its implications for Gondwanan biostratigraphy,2021,10.1080/02724634.2021.1929265,Impidens hancoxi,South Africa,Mesozoic,Triassic,Impidens,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Epicynodontia,Cynognathia,Gomphodontia,Impidens,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impidens,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-mammaliaform therapsid
